station_year,sens_whole,sens_diff_winter,sens_diff_spring,sens_diff_summer,sens_diff_fall,point_whole,point_diff_winter,point_diff_spring,point_diff_summer,point_diff_fall,pop_whole,pop_diff_winter,pop_diff_spring,pop_diff_summer,pop_diff_fall,gee_whole,gee_diff_winter,gee_diff_spring,gee_diff_summer,gee_diff_fall,resp_whole,resp_diff_winter,resp_diff_spring,resp_diff_summer,resp_diff_fall,anthro_whole,anthro_diff_winter,anthro_diff_spring,anthro_diff_summer,anthro_diff_fall
CGR_2019,9.679823199356873,-27.538168263533876,-2.4736356882986428,42.01154753834689,-12.736843367982232,0.43467451825751424,-11.641662374036414,17.88021599567169,18.216713650410554,-24.97986718435483,49014.36723420917,-20.633911248461914,-2.2806489860852537,29.695841928098588,-7.309293827512633,-3.6616483072537727,-72.48647789458616,10.918307432868986,103.3273703408183,-43.81120158974156,7.45802717024503,-47.486308062738644,-27.93368428125636,68.15289546778723,6.303299961380631,1.8198809556458588,4.495201099405975,7.880773071266731,-1.5949562565933775,-10.800695009851466
CMN_2018,9.096729665347377,4.99484152838572,-7.560759157211663,-2.1060769017428242,4.833111866693443,0.7383174647750221,10.73852766025098,-15.373621839165935,-3.4672788831345116,8.427421725593945,51864.70015222849,10.951553828419009,-15.311102301426757,-9.249292118882323,13.999081781436516,-10.25049409633367,-92.02863400947606,-4.3349695219822735,122.56333520269297,-28.510248151346545,14.970951254461106,-47.256357438350264,-21.525019346304077,52.56244781687573,15.358557694054213,2.5660913047366227,28.89092866619862,-14.218480911812932,-26.68563935160425,12.780170156884708
CMN_2015,9.56275074870279,18.72882821430089,-14.805719706703869,-10.862507403576359,7.427278624820886,0.7114309202393888,6.5963904562797495,-12.2842538891219,-18.73508691284988,24.836310029848676,54077.33343183731,18.22609403532344,-17.288730319601626,-12.228476295816392,11.815764235597243,-9.40523557217271,-81.09439756287128,-15.93358297107676,136.74030131490582,-41.93101436235016,15.552520486104536,-31.143832120803026,-28.115379934606068,52.13832500331267,6.5146587313325455,2.58572064201184,30.255498529729095,-16.13446152712929,-33.15715289627535,19.910259992061597
CMN_2007,8.443871275410201,16.229292494401733,-6.878368322355982,-7.942811066399102,-1.066899128908645,0.782147185412401,21.002183442044014,-14.60138618165108,-26.455184870344056,20.73635194505043,57591.95277043948,30.757330291368476,-13.402697483004417,-25.363773505172773,8.773138513067352,-7.842820889008041,-85.70198195727035,19.924885415825827,103.17805911695115,-39.695522207265434,11.879760263593498,-33.52408316321596,-1.6787760538960441,35.25572558239426,-0.7902403509055063,3.311155574214011,44.58869342097768,-14.86640930070621,-41.90659816475103,13.298178889385397
CMN_2014,9.414656396323293,10.403994646663733,-9.507115619741995,-9.259064504257097,8.682736848441536,0.7051022258259608,-0.3617012941907092,-0.914828963456543,-2.399746830544075,3.7087262585189507,54010.45092173941,14.052692369910275,-6.2957714963955596,-16.85857925864117,9.510526990894988,-9.97208242766348,-88.07839882102414,-16.808168907192623,121.10384479696754,-18.33127788974855,14.69779388407914,-35.38634826888486,-22.627297955479904,30.509716274761615,27.028448998084812,2.513259704174658,24.82786424656622,-2.393213749993677,-28.972925204520436,7.1557912266410995
CMN_2017,8.756533566624613,0.8256521116484237,-6.465243275065902,-1.9570330962303757,7.698249847372438,0.6998155891852361,6.5920788484234265,6.172124478819583,-13.514820368224392,0.9037464337046544,50137.29871948912,4.803555650472518,-4.214636430747191,-11.411739861757468,11.047325388658336,-8.777152599809275,-91.32902855974326,3.0275448578696853,115.84807530529764,-29.856532798181362,13.422070772986935,-56.37835246625683,-9.503499189379994,55.41521772324276,9.342567218106979,2.4704455309956077,22.908910692584953,0.18565375869543743,-30.99831124799418,8.494093699811373
CMN_2016,9.188163415055586,12.832562502327676,-13.017798317723546,-4.611743056778508,4.990710096069904,0.7249859332290124,-1.5666558786257383,-14.815628388603542,3.1365366267128962,13.374089308229543,52465.407931973554,14.067447545403681,-17.485232608060883,-5.240292790782291,8.907808901778452,-9.41639531932128,-87.27646132164216,-18.46041106250216,135.37900230856056,-30.926949608438832,14.478300600351968,-36.62103660484048,-28.880416094026245,47.70382686300175,17.590775168074018,2.5704704309892232,23.564517001291023,-14.410023082497332,-22.510093329369298,13.761314975541154
CMN_2019,10.27671832311996,7.931903572120859,-14.548414058522326,3.873355369150161,2.9476272300149873,0.7353925846353154,13.310024452580691,2.7341291816450592,-8.616609173318096,-7.216637818663159,56986.761312107854,19.13624824756444,-15.348942047903606,-5.505879854648242,2.1580359643292866,-10.588640913621592,-88.6129345514587,-37.83212685295164,141.89595791607252,-17.568223606327862,18.042461068570933,-40.42851179373337,-38.60666751079501,65.57233576108902,12.72224815834015,2.664986084797846,36.06398245187532,-9.109607930314695,-25.61720204079566,-0.5592516849080198
CMN760_2018,3.381154649790234,-8.526989344446818,1.1582055094638406,6.295223258964697,0.9004252815955311,0.4731695929400707,-12.49868346294349,-5.851264661567086,22.360812942064513,-4.341563968494285,24415.242796931652,-10.670672717983123,-6.936385143668261,14.999717074670912,2.408088231032906,-5.644550138794305,-94.56956263100969,4.33362572417137,116.1311838662401,-28.33610849065539,3.3253337608383498,-65.40368840999648,-13.528489775536812,66.97900676374081,10.67641205493021,1.4417049688836001,7.011594904200308,-3.1307644163750155,-5.36362746065474,1.6577466810876729
DAO_2008,1.7589801160808742,-27.578168138026797,7.197243750912065,18.38301635007265,-5.568390831988481,0.2260779511238458,-49.27173032828392,27.168381706800247,27.066699532060483,-20.013303452794474,12213.275062033414,-48.74897476188348,13.78950560542475,38.20530652471598,-17.39656363873266,-2.8191031119047927,-94.8186074820532,-20.5468659199919,139.2766286360418,-51.304459600879596,1.5894319067611506,-74.16711237536877,-21.40275727401267,87.2973553073102,-10.019356964630617,0.7949829208183448,-36.999198515966015,24.259992645860834,14.22911728355703,-12.715262798211228
DAO_2007,1.691151471795235,-35.730165761036474,2.6629858155195336,24.414043548419144,0.4274946407635696,0.23567098286565324,-47.384993487678685,4.3167603618285995,31.07248869581528,1.3060852735239337,12165.3522025768,-47.25729193418077,8.15102414667767,31.55673042776857,-3.693758841990828,-2.7369422839985535,-94.54301928008343,5.416867885143375,106.87876811499359,-49.38418622627153,1.5630936570765646,-73.93270328137993,-8.159308700311314,75.22274665520024,-14.43725293810705,0.8182866393353004,-36.11694454390607,12.669099647974107,13.521120873710785,3.1051973718644774
DAO_2009,1.673444716404097,-10.77490833158032,8.971145292806312,4.60774729795736,-3.6338877090514217,0.2242685004993846,-13.25060482456881,4.182504651079057,13.987265491277029,-6.525311795772268,11230.101793688655,-20.554677886382876,3.2582767082766537,19.889510310353685,-4.461144646156669,-2.44318910988302,-94.6194450318299,-15.540705445050747,125.97992838669495,-26.60970321410757,1.5592527276977906,-69.30002161253151,-16.56070702847404,72.84844243390003,8.702493453325616,0.7409782557390225,-2.4750102176468403,11.401762316025383,-3.3363286483734527,-6.07374089531632
DAV_2008,3.594713264944169,11.209790236244558,-11.629499237355148,-7.370381740264335,7.998880642227846,0.6163270528368336,4.108247191031239,-9.84017940521204,-0.32503743604310387,6.168675329797949,39566.316112836146,8.54762006309538,-15.439693243704468,-3.6927318864596685,10.795051497070489,-5.4452560149294795,-93.4929474431852,-9.321312262913693,132.47126479078753,-31.010301266313604,3.1885573772398725,-53.967789517058755,-21.04776214067043,59.083079490474205,15.51450164692747,2.600638677223842,23.009348614065672,-12.834790746410434,-20.63788128593896,10.831154979078761
DAV_2007,3.6446291259062886,-13.030489116447654,0.2147791089949891,-1.819477188921681,14.473831006092695,0.7640830882844067,-28.36991913894599,11.590072243879106,-13.057416586475327,29.46369145317857,41648.96662484318,-20.594934731197824,15.356936909079423,-12.198487944034525,17.11888008066893,-6.186701042562365,-92.3333168878001,19.006578909672584,105.66609407097948,-34.97770025868056,3.515474250507076,-57.72558892503816,2.486506294647569,51.85341429671976,1.9955924353447472,2.868703935438087,-9.985735332050723,14.548216417873519,-27.628337653623234,23.07242746967617
DAV_2009,3.8910838752380337,15.58721316205937,-5.417125443697131,-15.164493387633271,5.463603332410855,0.7122362878594817,15.173098766298793,-8.451293273777651,-18.029790705035893,11.844519935310288,41694.81776969034,9.519318410620542,-7.112534161483737,-11.756657030908997,9.7144063510125,-5.776868371891032,-95.90284494699299,-2.3336995820878315,117.14658304012406,-21.65053974982213,3.704534535362722,-61.543086158151624,-12.084989606758384,48.81603662430743,23.51078702954416,2.7222269522850953,30.192532812560955,-7.283019537473464,-31.157874784500677,9.139549098166128
DEC_2007,11.528177322483174,8.85215366263077,5.622642314307541,-4.366479292110213,-10.024844260207814,1.1856496184755592,16.44949127612496,10.211460751637262,-32.80199807086548,6.5700573463490315,51923.226654203085,24.596042753772807,12.998865887557102,-33.3402381622344,-3.760852731530022,-3.8453631275292786,-66.29370856647807,30.252981806319212,51.69222237836766,-17.28049465943039,7.278177551094993,2.1837355482291656,-8.105731484646043,-8.834877525926245,14.96703109485749,4.449539972961819,49.187358331783315,-6.098871501425606,-52.273438239848105,10.366925783919626
EGH_2011,7.275780549725556,-11.563724687108717,12.644249758576251,-13.863441489927482,12.669240232132935,2.7111383576416364,-7.259653412178153,51.671913703228626,-17.444672754254526,-27.42348747483051,339296.9019633603,-16.63245842525795,70.243085149161,-27.847814615005433,-26.411468471089066,-3.5853381491146172,-93.10533669178173,33.07218052557732,63.2639111209657,-5.312528892545089,4.971682891401293,-50.58283965537571,-0.7553985445612454,3.9704343662917267,46.776618388841854,16.05983200097638,1.7898504184057202,70.81825177863374,-52.27533896126928,-20.516862822571966
EGH_2008,6.670736520908288,25.26753161466928,-9.254305149746358,-19.430832718089846,3.7328275484179727,2.902967019669469,47.102521535289895,-19.913634779549255,-30.560803042021107,3.926580438165871,397567.884176191,49.440216090072255,-28.216514084451333,-42.95359154086721,22.511978608052075,-3.3680792279895404,-90.53144632953445,43.8789984489984,89.47443452227196,-44.28740898207953,4.078269342182937,-20.761333373108826,-9.715660154640233,15.492356033691166,14.921157319562894,21.262116021346337,80.56236618796223,-35.480420078447565,-59.6020017117674,15.564917380167202
EGH_2007,7.2076009326186075,-5.1950965838224334,-3.298190341387567,-10.386159479865015,18.972734902189487,2.9722414867455056,-5.524689785740449,-2.1323331597763087,-25.163408137487025,33.059673407306235,379480.5104376504,0.9057111881487288,-6.802137517640929,-32.98669330419631,39.3303124030289,-3.5525560585279146,-89.42578319595057,15.342329164463322,111.44264504549955,-39.735133403088305,4.78207075778141,-40.989647583879844,-6.5970230655699,13.630713768012498,33.42822788927978,20.12077986700121,19.713877867368225,-10.04445074524753,-51.67493671524384,42.900380640682016
EGH_2012,6.779246920651144,-5.119615245446653,12.565813918399769,-14.831384106169494,7.410081808906057,2.7621083661071584,-0.03857325128934974,27.240338092746484,-38.494733851469974,11.416643688680097,342016.42757030646,7.899859076674659,30.24074237125984,-38.02719801948149,-0.027837981769323505,-3.3062471729762892,-94.84169611925535,43.237668684697326,83.00936559686622,-32.792668209358354,4.098492066933747,-46.615270882859136,2.6089267927084165,13.38594482890376,30.444631441229234,15.954185943040475,23.850383692018283,25.859260613769493,-57.21448537399075,7.849403977655939
EGH_2010,7.563403668170978,26.34262887418211,-7.230541800082847,-20.460385927911545,1.942074201089028,2.787928271749674,36.98154739136916,-10.479811025515986,-28.696433631903673,3.0315960797733936,343321.9711367595,35.66863338114891,1.0446255092896592,-39.74697304578135,3.8509776819102086,-2.7280730947026544,-94.94692615593988,-4.868818322494789,114.01376097138049,-16.440784282009886,4.039146249848793,-32.72480704315036,-12.229459402253823,20.10248500830474,24.405651407987364,18.22270019818985,69.481863651928,-10.217957764869666,-56.41707931564529,-1.3510364534741512
EGH_2009,6.849918680240257,26.411156534121588,-1.8938976646864205,-13.90879451426845,-10.144575907770431,2.66628970559619,45.6575298362946,2.864561132635515,-34.629064092218826,-13.042235307525786,312274.0116213249,35.23462897643387,14.986486006310031,-33.64865367526889,-15.980188816866203,-2.922890806180887,-94.44004190155336,15.632893487229154,124.14692107833778,-47.913617240575356,4.2893487388021745,-33.1121068402239,-5.693448706553795,21.04058642372067,17.23244995209666,16.564520559425024,70.67242456889497,8.119703187128493,-56.89882125544399,-20.5806521858849
FIK_2007,6.35441379779812,-31.103622942288965,9.903968687636251,27.159355462384198,-6.708788538416215,0.3482184388106329,-17.894862455656607,1.7268086134170346,34.60152108601713,-19.02932649822918,14524.676025553674,-15.453792425091933,2.6015072864582294,28.524577459721286,-16.184159103189486,-3.611494630624429,-76.31404526621661,14.283113444013523,102.06605731643629,-42.15230369232842,2.8458451130825826,-61.97624307358482,-11.018595539704023,78.94543878564605,-7.378106615428976,1.3740680053178582,-10.241698568849586,6.555146347208904,16.5126409371194,-13.192127021557525
FRE_2018,7.5311354713462855,-1.4867127415523527,-4.01519185994708,-19.397541909906522,25.140391797431306,7.212064087644879,-19.399424660169643,0.9754707854756646,-42.359948027080144,61.025495886185496,165909.90857553322,-12.080088832455473,-1.8379258391133675,-26.02668178801926,40.11815271007907,-6.417015772508228,-95.0597879773618,39.17791981666653,84.61679373641843,-31.139920098035745,9.003264282098717,-62.78401686955565,-6.774349294224606,28.143544746762814,40.49006084204939,11.91195429615424,10.016350946868812,-1.2387820049607967,-46.215256826279294,38.069230629185626
FRE_2015,7.929319103981196,16.06756168285635,-8.151046741385784,-24.552909904753122,17.172345714150623,7.985317883082023,-39.60234011382424,2.552528612671807,-7.840090542821059,44.51281656942757,176469.68713389945,0.9476995308007616,1.669159013766361,-19.11067392677026,16.695894661805582,-5.277428721819391,-82.33892182493965,-2.9647757544444318,108.44049058950165,-25.20069011627136,8.526441341094728,-38.813851515023565,-14.963146188025519,32.64549159837895,20.510668775819823,13.30855990940743,3.1531194371755333,5.694761550338299,-32.82361293935662,24.308500862020722
FRE_2014,8.835351494921337,-6.891928665800492,-4.959094318552644,-27.353134999347944,39.483501946911105,11.70512012445769,-51.34911565755523,-8.224319751786496,-20.802232277072463,80.13036478939563,225313.4591381941,-24.15779495586952,-2.044964715744527,-24.219123238644897,50.4450289871657,-7.104819204055201,-92.41007341636552,4.17108740224927,76.37257695198201,9.965818537182642,10.52009621511156,-58.49099573043013,-8.824489062393837,9.147316109375737,57.521862938641476,17.968173834645796,-18.990402735737604,-7.773294403657914,-26.185498855012682,53.11368380235248
FRE_2017,7.380147037195654,14.032809898384357,-15.020932145823224,-12.375649813281015,13.819040103109856,6.650926510474282,-4.3764155747772975,35.69204154534725,-3.5253441444639435,-28.191854496168418,160387.80429796776,4.295080254895268,-4.862526855562805,-6.093643281780942,6.82868604060485,-5.754461852045063,-93.59624292321857,4.421294902391963,105.46748146888581,-18.528632561185532,8.242644879524246,-58.85422746903199,-14.82914191123993,47.248268972034225,25.43209651230552,11.884181035547764,19.637392977500838,6.422473275769121,-27.51044997439176,1.8981152560242407
FRE_2016,8.17676605203609,9.780017497181092,-14.738988515900203,-12.656550599552602,17.916571498661398,8.020874839730524,0.20053662063075706,-12.333667034081287,-19.199256915279236,31.678902976524967,181104.55986347471,9.96536072595049,-19.25110390444351,-14.903364666184288,24.56443167512373,-6.589230454725074,-92.04340432160795,-8.775720508225334,131.26363142107945,-31.790527590288534,8.980152173751094,-56.24619311886556,-31.037404196933508,54.23032617675631,32.79840386453921,13.849360911792264,21.7874419821936,-20.57003388552515,-29.38154892039374,28.713059316098025
FRE_2019,7.387072311958725,16.16167839960447,-15.479501454349531,-8.789418090612571,8.551533430462726,7.405975962002726,-12.13806059145368,8.154401373442937,-6.712212302303897,10.546638007538832,169742.00485304883,9.414066170901435,-16.076705008790597,-4.948107803546748,11.94523981707593,-5.759211887021037,-85.23963914181778,-3.417763161682956,120.71398142531976,-34.282247884516266,8.1862915959389,-46.70408535854321,-26.61172683771281,63.6328671916979,8.762887579145783,12.271356192536206,28.87949414493096,-12.211103650714378,-34.86991944169603,19.03625990613152
GAT030_2018,7.2370749102574,-2.826067682079028,1.0772649311941933,-20.58477487465555,22.516890177863218,1.7393691574576795,20.691248521473142,-15.007488248851459,-34.496229884889146,29.583842872214774,45499.70005011045,9.816366706207376,-9.082774124128747,-27.806048070920923,27.585699322922025,-4.6452608309123296,-95.76222449926048,48.656469719125084,75.98900072649297,-31.305308528169476,7.189875177040836,-62.54444488492716,-1.5892478248090924,19.76809892931233,43.47852459372686,3.7375882409275087,31.978830208267112,-10.89312759862851,-47.478993095383984,27.38615807807814
GAT030_2019,7.206358661764345,11.061930874134276,-19.11252740926828,-10.272910620754146,18.767983737252393,1.8756600765234743,48.36304888994937,-40.372018345897295,-27.152968117340478,20.435432467279497,50356.536828163524,37.96899488290683,-38.8326609603456,-21.857659433682983,23.805493810868228,-4.951869325154778,-87.89930112949128,-8.079973482998739,138.3078071489003,-44.72553401767833,6.940486632626682,-47.3249785150514,-33.342449061265114,57.67560012468161,22.20437547824517,4.05179874936654,60.63894476049799,-40.12341997815935,-42.66458404744494,23.725179581437118
GAT060_2012,5.745988073110859,6.513646103988279,-4.972409126590094,-11.577865611016477,10.218499784580985,1.8649501974930243,22.970021693404334,-25.072236330390595,-25.754827831193694,28.415581634790726,45774.15906525582,12.553552225231513,-18.430704274326132,-21.648423429914146,27.966005453780625,-4.962910326800744,-97.31034254450648,-1.7588550906559277,134.99799733959273,-37.392966102770266,4.546323779681832,-56.607324208059346,-9.599624839953805,41.6687732429653,24.18576758083894,4.032169197723347,34.18556747136245,-20.37994506739757,-39.593339935052974,26.446764619027036
GAT132_2013,5.313724708398307,19.313459159207653,-6.024011289445539,-15.377505143934016,2.5354745883761467,1.6250252602663668,19.146772901188143,-15.81973185375432,-26.99711146615222,24.35098927829071,40636.731183031465,23.81265736867269,-19.07575385904893,-25.445531431400482,21.45955036858014,-4.797568276491404,-95.36429719155821,-9.624722491611308,139.43174406582847,-36.9171344789862,3.8106057184732816,-43.6971966207693,-21.278482553889134,40.70981469229625,23.57214438610751,3.7425486471133342,41.676104138975035,-19.46940079160086,-43.584957032319025,22.529137882339285
GAT132_2018,4.952892207622009,3.464334738963501,2.4220846526075377,-15.006638588211388,9.296580610646444,1.5899271779064237,21.85007857620107,-12.724539978424971,-28.275463355899106,19.84058499889811,38894.755749463955,15.20722155870078,-9.215090971936817,-27.24399687101011,21.819627926022434,-4.43932557246029,-95.8628271174454,45.86656276712952,78.12355308203271,-30.54325513794332,4.139228356652783,-53.77874829916034,2.4655208230373233,20.9093923971718,29.555992644672415,3.463412999960125,33.81365332045473,-8.769957717628955,-45.57324503268853,21.498306089981156
GAT132_2015,4.791130600744439,9.512054143805472,-18.41690286839146,-9.597017309967768,18.91423937875345,1.7609383364934748,29.05676407984862,-24.91133564561335,-24.311734724065232,21.026524250813836,43373.524353080335,27.483608559106116,-27.453658536962052,-21.307793477655352,22.115701264013694,-4.234265345863258,-90.3844202869814,-26.064280241604152,128.67774572242166,-14.349901081394322,3.95581508195617,-38.447819870916845,-42.59948270995183,46.888526311023355,33.689140407515765,3.8421416476293455,48.41978576807452,-29.164681702916425,-42.057589127621796,24.11723293717371
GAT132_2014,5.2167325082131555,-4.5010561279068355,-4.787827581375964,-16.39640923190437,25.868624597070394,1.6612251283881432,22.710024648412315,-22.851165269787217,-32.11565568795794,33.110388019290525,42496.54846046596,18.643495216258273,-20.417994723357467,-35.01141747165137,37.599904972281166,-5.778448865315285,-93.92748679970137,1.2738015487146868,93.09193402183101,-2.507405060627292,4.732728607560547,-53.15792578930449,-16.945441393914265,14.231749585859177,55.31728535580737,3.7163085415054646,37.189073680950315,-21.03169239837416,-49.53831886691699,34.56510335298077
GAT132_2017,4.779747107246946,26.959295790688145,-10.624080378525392,-15.365785609215791,-0.38757088230487113,1.780335457907159,38.41614469257647,-25.929075969691468,-21.34190171708481,9.79644972364322,42211.17724412653,34.801650657780215,-26.73550700337944,-18.533556947447423,11.34731125577855,-4.450858007064766,-95.35886460645933,3.585613988690014,118.47240685519668,-29.08835278083781,3.5682661144737877,-45.52181615745832,-16.365669131305097,37.86390302605221,23.287098196203473,3.746490728330676,52.86495426317589,-30.072323445210174,-38.16473908921274,16.70289966462724
GAT132_2012,4.422600947862741,16.588796685539535,-12.671020336661442,-18.90819181914881,15.337439779675293,1.5711929157028777,33.616323817131274,-31.63515692165737,-25.234457525256545,23.878231447880566,37814.41111654903,23.99808044365068,-25.322418795733455,-25.187480837605122,27.066873031812506,-4.983798588625396,-96.74329213626004,1.7042330858589878,124.51452510069709,-30.862485371027375,3.1953288722894566,-48.75022868761643,-14.991132385544518,31.605633663519427,31.95315047252089,3.432603818802699,45.056432722446914,-23.95919811926744,-40.722049765080016,20.335598105684596
GAT132_2016,5.03049712112169,8.236626684761816,-0.6635150132708532,-19.845437031967535,12.497698459874755,1.691622858879007,31.790857475145486,-24.862734671431554,-22.31124990154541,15.901522532699317,41869.96320386289,29.336073815309703,-21.205787079390433,-25.348233672968817,17.72952958267983,-4.671909919988501,-94.5143476124848,6.407772300254464,111.47411465531505,-24.662944694244786,3.969937646158594,-48.35890486269305,-18.322517224917902,28.67686055356299,37.89077754142542,3.7928206015350163,47.586937745852765,-23.099647628821856,-40.67888460514799,16.892457479699118
GAT344_2018,4.156313209363793,1.769376819409274,2.519470621261874,-12.302353422195793,8.140453889440579,1.3678260134581808,15.766976310095515,-9.400436323851793,-22.812636523990207,16.973349825196422,33270.54405845074,11.004326326913926,-5.966639992349258,-24.837545634714928,20.259293497446635,-4.203137757525519,-96.13039019332884,45.844774869158954,79.19509189965524,-31.339918959684795,3.285995994463305,-54.60579683474095,5.316504757383939,19.418384707855623,28.999031695875203,3.016365848988592,29.35471241907959,-5.737048585652033,-42.46716351094314,19.701795551314234
GAT344_2015,4.048528263187527,7.491504900808721,-16.63679203270388,-7.505786708305038,16.998701132967327,1.508864923776502,21.306768900037625,-22.014328395986823,-16.337737261785406,17.700888346282056,37443.879107897475,25.24491592225111,-26.921176665984007,-16.666461693941685,19.09912413308308,-3.9312971366173617,-90.25983659257567,-25.91181922185733,129.91738828440566,-15.880517147501564,3.153939528889289,-38.68347780072312,-44.215914189005126,48.10066385819874,34.330945412079814,3.340074604194421,43.339599134199034,-25.87629348671625,-37.18605675814112,20.892003301637075
GAT344_2017,3.988971468298184,20.482663720728482,-8.514125134251927,-13.772013953001931,2.273462210569093,1.505450595570319,26.113191527291775,-23.61161236529209,-13.273353732549026,11.464062016979383,35765.98958477317,24.31467509130954,-23.829913162373927,-15.036407025485616,15.245941747969425,-4.058280510260199,-95.25826407509001,6.242151354691487,113.57114711735034,-26.91845816120599,2.8125342905598076,-46.660337782765914,-14.60467812320222,33.37984545719837,27.16609896397013,3.203753914281947,41.40506494254771,-26.245377029663004,-32.73605145128596,18.679511817780366
GAT344_2016,4.263577129679833,6.632140405404144,0.12491652255715735,-18.873459892887325,12.3224309140505,1.4708745128084466,24.757453711404494,-22.991774002483083,-17.116577481745352,15.791648888035255,36077.257810672476,24.208300288214616,-20.38237232986198,-22.671666028508497,19.31885937079734,-4.377834631987025,-94.4124418665693,8.376558796087338,108.84473594552028,-24.096998971099964,3.1615766450975267,-48.63774229897927,-16.629955014628436,25.414756866562428,39.75640416295815,3.2937537609097993,42.534183039505876,-22.322191915188256,-37.39492588202167,17.839166821409577
GAT344_2019,4.105579613797059,9.829606142083705,-8.185422072873209,-8.370742966518662,7.0165124267749945,1.5153892761594046,29.916086766853624,-35.1070088706841,-14.08796891620834,20.148243377772218,35792.58856456795,26.28639938540529,-33.5215262263755,-14.431933407170249,22.482882874722534,-4.3933225465160834,-90.12882001695677,-6.389236038861952,140.7869562505712,-46.736224812649915,3.2613627436445736,-48.00479228295955,-23.366881682960013,55.93112934083865,14.555170559796935,3.131159446561835,44.21355494608693,-33.7463429446276,-32.97674847228785,23.728620496795585
GIF_2011,8.673648139180273,-11.217685886429223,7.716156639375399,-26.161693065605093,29.742649241667664,2.395686598045171,-43.95264285788457,78.77176182732038,-11.42391173211017,-24.61828957746944,572231.0825094593,-52.95433617748527,67.29684693039584,-5.154062438842331,-10.453251837903977,-5.097815450656849,-89.0815381977483,62.34713235564453,36.81828927479282,-12.152531342888949,8.302516132803364,-51.24909323704824,6.636765539838137,-11.12949018016316,55.22801162905765,27.276420865275895,-36.05925840264521,66.65455227431062,-33.530335871670715,2.174784035112026
GIF_2008,8.025877294793489,24.19755342695528,-10.434097585858993,-24.35391764010771,10.972747680615512,2.1181955513600212,25.41965244138747,5.570514603660428,-39.71640062189129,9.101463093527329,519203.39489673317,13.432218451278317,8.066489214080704,-26.73939230689605,5.445881378820673,-4.547476817899042,-88.31061225026755,51.811036148227856,75.37782495774076,-40.27592864807437,6.667280585252753,-27.479838655444382,-5.277236719657012,9.772506672292906,22.935170131900406,28.629523600554485,42.026383387498555,4.416773378868143,-50.06086209189987,4.1192887179840625
GIF_2007,8.57631614045608,-0.7310140177260678,-3.716202683666907,-17.520769848509886,22.193326753358278,2.9001705963300304,-37.92913044191584,25.210926419211162,-41.883477706816954,54.368092947606215,676102.7956836376,-31.35864403934147,20.60141750742727,-46.9227378885592,57.62460921543814,-5.466415474164208,-88.40135254112522,44.028885159334095,88.753120825503,-46.81123980114005,7.505420115167862,-39.47039614077483,3.1048283211916754,12.9430969643672,22.812379410970564,37.81189464883452,-16.288168479070833,12.744093250770945,-61.404388633748525,65.30420152033315
GIF_2012,7.509903020632519,-7.906228292221655,8.83637231732537,-18.916693344006376,18.09732207743761,2.329061892692036,-21.878309416402217,78.82610906632127,-34.85412863866851,-22.57687958737864,543855.866681766,-25.292092565716302,65.47348836948069,-23.532222702072232,-17.11006613100436,-4.638863250417225,-94.29723398306001,47.990930622878864,85.31803601163841,-40.47666635073769,6.582352126490259,-52.45380980408361,1.2563131532401144,19.423766580824278,31.546476446567993,27.86774682355628,-2.6916630446819028,66.80616200816169,-50.47896680880617,-13.814951882139098
GIF_2010,8.311754284684472,19.53793961637136,-11.98902134006731,-18.20786853440552,11.205486845912915,2.4379769619317755,14.67343159434023,-5.251316872638526,-26.997210197858436,18.090721395550545,526646.2888134323,-1.243782726130263,-5.5621677899185755,-10.622048543127164,17.592179648262956,-4.231012862223496,-95.88911942672112,5.247584494235923,111.16252046173867,-22.853944038953458,6.252109331990562,-49.82979632790033,-13.865466993761572,32.66566533738964,30.2754222186511,29.427845173667663,29.653030999447992,-10.443800002988112,-40.145841370602916,21.81839798263796
GIF_2009,8.267750550625708,22.99662454912695,-1.5316727977396596,-19.845096700150876,-1.132235336434107,2.61953731273884,10.512191355487559,21.412594091743983,-12.134556459837498,-19.776666858563303,594747.057429506,-2.196324440602851,21.132017570009026,-1.7488149235726667,-17.424015866130688,-4.53328867803087,-94.2169108932747,37.67740671396439,93.00189719252603,-38.93377998903733,7.028583183068614,-45.56210592511641,-4.280228660056551,23.27430477529458,25.85862121602831,30.42949594797664,29.963359843126824,15.585263751563218,-34.15053042809349,-10.864811556490437
GOL_2015,7.059440821405718,17.019803580493573,-13.536877128624567,-18.856221290129625,15.916293761329328,2.022918749209997,-20.41071851759891,11.700818196594625,-11.657576557117224,20.142708085186655,139320.35481379717,9.229695251484586,-8.242120502957718,-15.542777866536923,14.918000850108683,-6.052615853940127,-83.07663504328536,-4.156115622730809,112.09712381129839,-26.963468125852103,7.854727502222778,-44.02136505160781,-22.091658169620914,49.95160628642276,15.371512394493763,6.843573296441921,23.348899255108307,-3.3398754563234405,-38.43208605134693,19.138676107098036
HEI_2011,9.422151275223507,2.5981874678190167,-13.640728170182882,-19.63506948452543,31.07182980362026,7.979524660631579,2.0266918116842874,-8.081190756822949,23.78572771772909,-17.881534763241262,282322.7551878782,2.1434704720517033,-16.934004930421807,-3.4211001965168037,18.458871749381373,-6.873657074569,-91.32498020987654,8.18900817720683,83.27142264152877,-2.1440814992833737,10.900403903185463,-56.7340117156659,-5.596127908450853,26.070670955742273,35.41102301163866,18.509698705182185,23.734132143793076,-15.73356834735543,-14.287771018452275,6.877926689153085
